,num_beds,num_baths,size_sqft,lat,lng,price,depreciation,bungalow,condo,corner,hdb,landed,protected,terraced house,walk-up,encoded_tenure,encoded_furnishing,dist_2_nearest_cc,nearest_cc_count,dist_2_nearest_mrt,nearest_mrt_count,dist_2_nearest_ps,nearest_ps_count,dist_2_nearest_ss,nearest_ss_count,dist_2_nearest_sm,nearest_sm_count
10186,2.0,2.0,-0.08449792539315196,1.3013638,103.90131,2069600.0,0.0,0,1,0,0,0,0,0,0,1,0.5,0.13082067089527422,0,1.4198929914366627,0,-0.5452736961619354,1,0.10646690378670041,0,-0.9724014585930709,3
10187,4.0,6.0,0.07757724465553678,1.30364895,103.82569707868404,13952400.0,0.0,0,1,0,0,0,0,0,0,1,0.0,0.7141680454076752,0,-0.9800499485093259,1,1.2014352782170536,0,0.9806090006845691,0,-1.0459261909038255,1
10188,3.0,2.0,-0.0415978462139774,1.3846064,103.90085821881038,630000.0,24.0,0,0,0,1,0,0,0,0,0,0.0,-0.8335842627744209,0,0.1650090986066896,0,-0.5136169237051733,1,-0.7579625031456366,2,-1.2910086319396739,1
10189,3.0,2.0,-0.04794794399265039,1.4081525,103.8988746,829500.0,6.0,0,0,0,1,0,0,0,0,0,0.0,-0.4271228663399737,0,1.214646558463037,0,-1.2007551023254794,3,-0.8939401626630828,1,-0.7555977607536666,1
10190,2.0,2.0,-0.0201108874512583,1.3127738999999998,103.882443,1644500.0,7.0,0,1,0,0,0,0,0,0,1,0.5,-0.5202702696895345,0,-0.6829827428896049,1,-0.15608161125233125,0,-0.27232800486904274,0,0.8355528564329188,0
10191,6.0,7.0,0.42794019767650626,1.3040518,103.8235428,36750000.0,0.0,1,0,0,0,0,0,0,0,1,0.0,0.8458916461040235,0,-1.088074386916497,1,1.2647488231305777,0,0.7960678913394637,0,-1.3249431237754068,1
10192,2.0,2.0,-0.08841135774512485,1.31784655,103.82616674980716,1449000.0,8.0,0,1,0,0,0,0,0,0,1,0.5,0.008505898820093283,0,-0.9764491338957535,1,0.47332951171152615,0,-0.5119076906854957,0,0.9430120805794061,0
10193,5.0,5.0,0.3383742836587115,1.3726929499999998,103.7699175716839,9613900.0,0.0,0,0,1,0,0,0,0,0,1,0.0,3.0757840293207823,0,-0.18246951160304475,0,-1.2007551023254794,1,-0.486007184110744,0,0.3435027248147921,0
10194,3.0,2.0,-0.06301096663043286,1.39176705,103.8733387599992,609000.0,9.0,0,0,0,1,0,0,0,0,0,-1.0,-0.5964817815209934,0,2.919632277989557,0,-0.9996414890707557,2,-0.4536315508923044,0,-0.9139587226537533,1
10195,3.0,2.0,-0.05193521469088693,1.3510367,103.72419434831552,483000.0,38.0,0,0,0,1,0,0,0,0,0,0.5,0.26913045162644006,0,0.08399076980131108,0,-0.40933579090642774,0,-0.7579625031456366,1,1.0900615452009152,0
10196,2.0,2.0,-0.07888621107711535,1.31730585,103.83260746060152,2320500.0,0.0,0,1,0,0,0,0,0,0,1,0.0,-0.6435259246268321,0,0.008373662916291326,0,-0.7892170603875726,1,-0.571802612139609,1,0.6413721531506693,0
10197,3.0,2.0,-0.0352477484353044,1.37398945,103.94502093770524,782200.0,29.0,0,0,0,1,0,0,0,0,0,0.5,-0.17778890787902824,0,-0.5479521948806408,1,0.3113213232563321,0,0.01905269409691346,0,-0.4596135819642188,0
10198,3.0,2.0,-0.06301096663043286,1.3429307,103.70410645031392,540800.0,22.0,0,0,0,1,0,0,0,0,0,0.0,-0.35749753454333244,0,-0.4705346806888347,0,-0.26036274405107696,0,-0.8955589443240048,1,-0.7405157643822298,1
10199,3.0,2.0,-0.04949854926418682,1.4027297,103.7502941,577500.0,19.0,0,0,0,1,0,0,0,0,0,0.0,-0.4148913891324557,0,-0.23108050888627168,0,-0.6476926658749892,1,-0.39535541109911326,0,-0.3427281100855835,0
10200,1.0,1.0,-0.07334833510734239,1.30135395,103.84594565183784,1457400.0,15.0,0,1,0,0,0,0,0,0,0,1.0,-1.0895044012701838,0,-0.9278381366125265,3,0.1083455469159166,0,-0.7369183415536509,1,-1.209942901443201,3
10201,4.0,2.0,-0.02409815814949483,1.38546325,103.90352086376645,840000.0,21.0,0,0,0,1,0,0,0,0,0,0.0,-0.7432595080112103,0,0.6151109253032366,0,-0.9344657810715397,1,-0.40830566438648913,0,-1.1024836772967137,1
10202,3.0,2.0,-0.04949854926418682,1.40060325,103.91892329569896,792800.0,5.0,0,0,0,1,0,0,0,0,0,0.0,-0.4581720007898274,0,1.9402107030978708,0,-1.072265849412739,1,0.08056639721194873,0,-0.2314983868462368,0
10203,1.0,1.0,-0.09874872622203437,1.3124025,103.84117158557598,1449000.0,0.0,0,1,0,0,0,0,0,0,0,0.0,-0.9775393406782876,0,-0.7838055520696314,2,0.0319968604025492,0,0.2796765415053522,0,-0.36158060554987953,0
10204,4.0,3.0,0.030763733124389327,1.3051724,103.78833649436824,4439400.0,11.0,0,1,0,0,0,0,0,0,0,0.0,-1.579704372433024,1,-0.9584450608278916,2,-0.32181412587890923,0,-0.3904990661163473,0,-1.3852711092611543,2
10205,2.0,2.0,-0.08767297428248845,1.3119571,103.8964848,1256800.0,8.0,0,1,0,0,0,0,0,0,1,0.0,-1.0866817526838335,0,-0.06544303666194244,0,-0.10207888176726651,0,-0.6932112367087574,2,-0.8046142489608363,2
10206,3.0,4.0,-0.03362330481750433,1.2963944,103.89101386970906,3851400.0,0.0,0,1,0,0,0,0,0,0,1,0.5,0.4845926270511817,0,1.0436078643183493,0,1.3057164110157993,0,0.32500242801116747,0,1.1447337820473735,0
10207,4.0,2.0,-0.0073368535476486625,1.4334911,103.77588735757196,1163400.0,28.0,0,0,0,1,0,0,0,0,0,0.0,-0.648230338937416,0,-1.0088564654179049,1,-0.8413576267869454,2,-0.7757691014157784,2,-0.6594500338857568,1
10208,3.0,2.0,-0.06301096663043286,1.44634225,103.82942938870193,609000.0,5.0,0,0,0,1,0,0,0,0,0,0.0,1.6211791244882467,0,-0.7658014790017695,1,0.3988429882838506,0,0.514399882339039,0,-0.7876470030429699,1
10209,3.0,1.0,-0.06301096663043286,1.3176791,103.82871568958832,2205000.0,7.0,0,1,0,0,0,0,0,0,1,0.0,-0.25305953684837035,0,-0.7009868159574667,1,-0.04621398919651008,0,-0.641410223559254,1,0.8053888636900451,0
10210,2.0,1.0,-0.09719812095049794,1.3255559,103.8793088,966000.0,10.0,0,1,0,0,0,0,0,0,0,0.0,-0.13356741335953987,0,-0.589361562936723,1,-0.8823252146721667,2,0.08380396053379269,0,1.1202255379437884,0
10211,1.0,1.0,-0.09557367733269788,1.3027702,103.8694351,1774500.0,0.0,0,1,0,0,0,0,0,0,0,-1.0,0.3114701804216949,0,-0.24008254542020263,0,1.1399838963892215,0,1.0162221972248526,0,-0.7801060048572515,1
10212,10.0,9.0,0.4366531225356157,1.3237191,103.9062299,10500000.0,0.0,0,0,1,0,0,0,0,0,1,0.0,-0.354674885956982,0,-0.4309257199395385,0,-0.9344657810715397,1,-0.2674716598862768,0,1.223914262997417,0
10213,3.0,2.0,-0.04078562440507736,1.34628285,103.87330388615648,756000.0,33.0,0,0,0,1,0,0,0,0,0,0.0,-1.2767400908314224,0,-0.5443513802670684,2,-0.2547762547940013,0,-0.8534706211400335,1,-0.5991220484000096,1
10214,4.0,4.0,-0.04314845148551383,1.3120762,103.8040548,3681300.0,0.0,0,1,0,0,0,0,0,0,1,0.0,-0.23236011388180128,0,-0.1572638093080381,0,0.626026884738261,0,0.4383171442757061,0,0.3604699707326585,0
10215,4.0,4.0,-0.0232859363405948,1.35497695,103.96740285366717,2068500.0,8.0,0,1,0,0,0,0,0,0,0,0.5,-0.3311528144040627,0,1.146231080805162,0,-0.16539242668079068,0,-0.14120669033436245,0,1.0787500479223375,0
10216,1.0,1.0,-0.10273599692027091,1.3159611,103.836848,1536200.0,0.0,0,1,0,0,0,0,0,0,1,-1.0,-1.0020022950933236,0,-0.6577770405945983,2,-0.6961089061029783,1,-0.6333163152546442,1,-0.059940678121142954,0
10217,5.0,6.0,0.22673070410808857,1.3307918,103.7577266,6016500.0,9.0,0,0,1,0,0,0,0,0,1,0.0,-0.6868065362842037,0,1.7043573459088803,0,0.964940566334184,0,1.4905252238749929,0,0.9354710823936876,0
10218,1.0,1.0,-0.08132287650381545,1.3288481,103.86903884851766,1365500.0,5.0,0,1,0,0,0,0,0,0,0,0.0,0.40461758377125584,0,-0.9098340635446646,1,-0.4633385203914925,1,-0.6057970270189705,1,-0.9045324749216053,1
10219,5.0,4.0,-0.012948567863685265,1.31064045,103.85214926006608,3437800.0,0.0,0,1,0,0,0,0,0,0,0,0.0,-0.4656990636867616,0,-0.6991864086506806,3,-0.9195684763860046,1,0.7475044415118043,0,-0.7197780193715042,2
10220,3.0,3.0,0.06413866563555438,1.2433584,103.8374519,9975000.0,12.0,0,1,0,0,0,0,0,0,0,0.0,3.072961380734432,0,4.019681142435918,0,5.357783285481343,0,5.252573803857673,0,3.8500668811738548,0
10221,3.0,2.0,-0.05186137634462329,1.4417104,103.82765897017129,1583400.0,0.0,0,1,0,0,0,0,0,0,0,1.0,1.6710459161804359,0,-0.9296385439193126,1,0.20517802737189453,0,-0.23509602666783716,0,-0.9177292217466125,2
10222,3.0,2.0,-0.06544763205713296,1.388702,103.8936529,483000.0,21.0,0,0,0,1,0,0,0,0,0,0.0,-0.15708948491245917,0,-0.7189908890253286,1,-0.5061682713624059,1,-0.647885350202942,1,-0.7499420121143777,1
10223,3.0,2.0,-0.04632350037485033,1.38921875,103.87864127121829,609000.0,18.0,0,0,0,1,0,0,0,0,0,0.0,0.0009788359231590706,0,1.7439663066581763,0,-0.45216554187734115,1,-1.021823913875919,1,-0.763138758939385,1
10224,3.0,2.0,-0.07017328621800589,1.315398,103.9065121,1680000.0,0.0,0,1,0,0,0,0,0,0,1,0.5,-0.41583227199457234,0,-0.3247016888391535,0,-0.3441600829072117,0,0.7507420048336483,0,0.6526836504292469,0
10225,4.0,3.0,0.11102601551296548,1.43019575,103.78410469749494,3234000.0,7.0,0,0,0,0,1,0,0,0,0,-1.0,-1.0782138069247824,0,-0.018632446685501517,0,-0.7259035154740484,1,-0.23023968168507122,0,-0.3823183505606052,0
10226,3.0,2.0,-0.04949854926418682,1.40417205,103.89612556090805,777000.0,6.0,0,0,0,1,0,0,0,0,0,0.0,-0.01689793845705958,0,1.079616010454073,0,-0.7054197215314377,2,-0.7871005730422321,1,-0.1542031554426232,0
10227,3.0,3.0,-0.0201108874512583,1.3733683499999998,103.95356975520876,1048800.0,32.0,0,0,0,1,0,0,0,0,0,0.0,0.47988821274059795,0,-0.5605550460281442,1,-0.6272088719323784,2,-0.961928992421806,1,-0.6669910320714753,2
10228,3.0,2.0,-0.03997340259617733,1.35112195,103.69668831773896,1344000.0,22.0,0,1,0,0,0,0,0,0,0,0.0,-1.512901689222733,1,1.2920640726548431,0,-0.781768408044805,1,-0.3144163280530142,0,-1.057237688182403,1
10229,3.0,2.0,-0.06463541024823292,1.3632786499999998,103.85062951191776,561800.0,40.0,0,0,0,1,0,0,0,0,0,0.5,-0.4826349552048636,0,-0.0726446658890872,0,-0.945638759585691,2,-0.6559792585075519,1,-0.12215391315331992,0
10230,3.0,2.0,-0.06618601551976935,1.44002835,103.82774103667388,1459500.0,0.0,0,1,0,0,0,0,0,0,0,1.0,1.770779499564814,0,-0.6955855940371082,1,0.26104291994265116,0,-0.5135264723464177,0,-0.8008437498679771,2
10231,2.0,1.0,-0.09956094803093442,1.35516795,103.92965066839812,765300.0,2.0,0,1,0,0,0,0,0,0,0,0.0,-0.16932096211997716,0,1.1912412634748168,0,0.018961718802705984,0,-0.5475208872257793,1,0.7846511186793192,0
10232,2.0,2.0,-0.08287348177535188,1.3162896000000002,103.8405759660977,2054800.0,0.0,0,1,0,0,0,0,0,0,1,0.0,-1.3181389367645602,0,-0.47233508799562085,0,-0.31622763662183356,0,-0.3079412014093263,0,-0.83477824170371,1
10233,4.0,4.0,-0.028011590501467728,1.3271094,103.7964042,3800000.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.4497799611528611,0,-0.6631782625149568,1,0.7526539745653089,0,-0.0537924806445755,0,0.9109628382901026,0
10234,2.0,1.0,-0.08767297428248845,1.2847031,103.82980137489204,1706200.0,4.0,0,1,0,0,0,0,0,0,0,0.0,0.6464244793352673,0,-0.7856059593764176,1,-0.6048629149040758,1,0.014196349114147515,0,-0.8762537317251612,1
10235,1.0,1.0,-0.09719812095049794,1.3380876,103.85292438281148,315000.0,39.0,0,0,0,1,0,0,0,0,0,1.0,-1.050928203923396,0,-0.1050519974112386,0,-0.7594224510165023,2,-0.6592168218293959,1,0.0757972892217884,0
10236,2.0,1.0,-0.09158640663446134,1.310429,103.80282102340084,1833400.0,0.0,0,1,0,0,0,0,0,0,1,-1.0,-0.41206874054610526,0,-0.08524751703659053,0,0.9053513475920436,0,0.10322934046485646,0,0.08333828740750682,0
10237,3.0,3.0,-0.05902369593219632,1.38844105,103.8720501136976,1436400.0,6.0,0,1,0,0,0,0,0,0,0,0.0,-0.6190629702117961,0,2.9412371656709912,0,-0.8339089744441778,1,-0.15091938029989435,0,-0.910188223560894,1
10238,3.0,2.0,-0.04949854926418682,1.31338635,103.8726830786046,1037400.0,16.0,0,0,0,1,0,0,0,0,0,0.5,0.4262578895999418,0,-0.9602454681346778,1,1.046875742104627,0,0.7604546947991802,0,0.4245684553112649,0
10239,3.0,2.0,-0.06301096663043286,1.4470258500000002,103.80338194507084,546000.0,5.0,0,0,0,1,0,0,0,0,0,0.0,-0.5070979096198998,0,-0.04563855628729436,0,-1.0573685447272043,1,-1.115713250209394,1,-0.3446133596320131,0
10240,5.0,4.0,-0.0201108874512583,1.31064045,103.85214926006608,3179400.0,0.0,0,1,0,0,0,0,0,0,0,-1.0,-0.4656990636867616,0,-0.6991864086506806,3,-0.9195684763860046,1,0.7475044415118043,0,-0.7197780193715042,2
10241,4.0,3.0,0.01488848867770683,1.29410615,103.83673469533848,6540400.0,0.0,0,1,0,0,0,0,0,0,1,0.0,-0.371610777475084,0,-0.10145118279766624,0,1.3057164110157993,0,0.07732883389010477,0,-0.4973185728928109,0
10242,4.0,4.0,0.07130098522312742,1.331475,103.84112219924508,6499500.0,12.0,0,1,0,0,0,0,0,0,1,0.5,-1.0556326182339797,0,-0.2508849892609198,0,-0.9493630857570747,1,-0.9570726474390401,1,-0.29182637233198416,0
10243,3.0,2.0,-0.03761057551574086,1.33581555,103.85399345168352,787500.0,29.0,0,0,0,1,0,0,0,0,0,0.0,-1.1158491214094535,0,0.02637773598415322,0,-0.8916360301006262,1,-0.21567064673677358,0,-0.10141616814259426,0
10244,4.0,5.0,0.21137232808525155,1.30062,103.892783,7980000.0,0.0,0,0,1,0,0,0,0,0,1,0.0,0.029205321786662363,0,0.33244697813780505,0,0.4770538378829099,0,-0.41154322770833307,0,0.38686346438267283,0
10245,3.0,3.0,-0.04868632745528679,1.37612435,103.96095671168796,1519400.0,8.0,0,1,0,0,0,0,0,0,0,-1.0,-0.2031927451561811,0,0.9949968670351224,0,-0.4540277049630331,1,-0.6834985467432255,1,-0.1523179058961936,0
10246,3.0,3.0,-0.05348581996242336,1.4304346,103.7860847589656,1134000.0,17.0,0,1,0,0,0,0,0,0,0,0.0,-1.1459573729971904,0,-0.23648173080663024,0,-0.8730143992437074,1,-0.46334424085783626,0,-0.5105153197178182,0
10247,5.0,6.0,0.29384976086173686,1.3271261,103.8413274,5169200.0,5.0,0,0,1,0,0,0,0,0,1,0.0,-1.0330514295431772,0,0.008373662916291326,0,-0.6681764598175999,1,-0.2998472931047164,0,-1.100598427750284,1
10248,2.0,1.0,-0.09158640663446134,1.3711071,103.90006004104973,913500.0,0.0,0,1,0,0,0,0,0,0,0,0.0,-1.310611873867626,0,0.1163981013234625,0,-0.7389386570738916,1,-0.5879904287488287,2,-0.150432656349764,0
10249,3.0,3.0,-0.04632350037485033,1.31730585,103.83260746060152,3559500.0,0.0,0,1,0,0,0,0,0,0,1,-1.0,-0.6435259246268321,0,0.008373662916291326,0,-0.7892170603875726,1,-0.571802612139609,1,0.6413721531506693,0
10250,5.0,6.0,0.2912654187425095,1.2788952,103.84147365808892,9450000.0,0.0,0,0,1,0,0,0,0,0,1,0.0,-0.21260157377734887,0,-1.028660945792553,2,-0.6644521336462161,1,0.20683136676386304,0,-0.5105153197178182,0
10251,3.0,3.0,-0.04713572218375036,1.3011036,103.8985419,3045000.0,0.0,0,1,0,0,0,0,0,0,1,0.5,0.053668276201698555,0,0.99139605242155,0,-0.42609525867765474,0,-0.0181792841042921,0,-0.6990402743607785,1
10252,3.0,2.0,-0.0105857407832488,1.3027702,103.8694351,4998000.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.3114701804216949,0,-0.24008254542020263,0,1.1399838963892215,0,1.0162221972248526,0,-0.7801060048572515,1
10253,3.0,2.0,-0.061460361358896425,1.402195,103.91111034662886,627900.0,9.0,0,0,0,1,0,0,0,0,0,0.0,-0.85428368574099,0,1.1354286369644448,0,-0.861841420729556,3,-0.96516655574365,1,-1.0515819395431143,1
10254,3.0,2.0,-0.05503642523395979,1.2963944,103.89101386970906,3123700.0,0.0,0,1,0,0,0,0,0,0,1,0.5,0.4845926270511817,0,1.0436078643183493,0,1.3057164110157993,0,0.32500242801116747,0,1.1447337820473735,0
10255,2.0,1.0,-0.08841135774512485,1.3252767,103.9326308,1312500.0,0.0,0,1,0,0,0,0,0,0,0,0.0,1.3934854718559873,0,0.8491638751854408,0,-0.37023036610689813,0,-0.1379691270125185,0,-0.8385487407965692,2
10256,3.0,3.0,-0.05267359815352332,1.4385693000000002,103.83133660049128,1449000.0,8.0,0,1,0,0,0,0,0,0,0,0.0,2.1706547159644436,0,-0.46153264415490375,0,-0.36278171376413054,0,-0.8324264595480475,1,-0.5274825656356845,0
10257,1.0,1.0,-0.09719812095049794,1.3691925,103.869834,932400.0,0.0,0,1,0,0,0,0,0,0,0,0.5,0.08659917637578562,0,2.122051841083276,0,-0.07787076165327217,0,-1.1594203550542874,1,-0.2371541354855256,0
10258,6.0,5.0,0.21750091082513365,1.357915,103.8614878,5985000.0,43.0,0,0,1,0,0,0,0,0,1,0.0,-0.47981230661851315,0,0.019176106757008465,0,-0.8748765623293993,1,0.3120521747237916,0,0.23415825112187522,0
10259,4.0,3.0,-0.005490894891057675,1.29312325,103.8198389700099,3969000.0,4.0,0,1,0,0,0,0,0,0,0,0.0,-0.08275973880523393,0,-0.4867383464499104,0,-0.4279574217633466,0,-0.7709127564330125,1,0.6149786595006552,0
10260,2.0,3.0,-0.05983591774109635,1.44310425,103.77337535673976,441000.0,43.0,0,0,0,1,0,0,0,0,0,0.0,-0.283167788436107,0,0.7015304760289737,0,0.4714673486258343,0,-0.19138892182294387,0,0.937356331940117,0
10261,3.0,2.0,-0.07098550802690592,1.43036235,103.78178577887364,470400.0,37.0,0,0,0,1,0,0,0,0,0,0.5,-0.9784802235404043,0,0.18121276436776532,0,-0.6421061766179135,1,-0.5232391623119496,0,-0.7367452652893706,1
10262,4.0,4.0,0.010901217979470296,1.3027702,103.8694351,5613300.0,0.0,0,1,0,0,0,0,0,0,0,0.0,0.3114701804216949,0,-0.24008254542020263,0,1.1399838963892215,0,1.0162221972248526,0,-0.7801060048572515,1
10263,3.0,2.0,-0.0630848049766965,1.4007618,103.914711,617400.0,10.0,0,0,0,1,0,0,0,0,0,-1.0,-0.661402699007051,0,1.5567239467524128,0,-1.0145387937562906,2,-0.5523772322085452,1,-1.0006802017895151,1
10264,5.0,5.0,0.18058173769331387,1.2788952,103.84147365808892,7875000.0,0.0,0,0,1,0,0,0,0,0,1,0.0,-0.21260157377734887,0,-1.028660945792553,2,-0.6644521336462161,1,0.20683136676386304,0,-0.5105153197178182,0
10265,3.0,2.0,-0.06301096663043286,1.44352515,103.81892530983862,1260000.0,4.0,0,1,0,0,0,0,0,0,0,0.0,0.806374565895119,0,-0.2922943573170021,0,-0.8339089744441778,1,-0.7757691014157784,1,-0.5237120665428253,0
10266,1.0,1.0,-0.09801034275939799,1.29410615,103.83673469533848,1739800.0,0.0,0,1,0,0,0,0,0,0,1,-1.0,-0.371610777475084,0,-0.10145118279766624,0,1.3057164110157993,0,0.07732883389010477,0,-0.4973185728928109,0
10267,2.0,2.0,-0.08132287650381545,1.3362759,103.84392304992944,756000.0,10.0,0,0,0,1,0,0,0,0,0,0.0,-1.2146418219317148,0,-0.6433737821403088,2,-0.6570034813034485,2,-0.6575980401684739,1,-0.17871139954620807,0
10268,2.0,1.0,-0.08531014720205199,1.3224248,103.87003953414312,378000.0,48.0,0,0,0,1,0,0,0,0,0,0.0,0.6868824424062884,0,-1.0322617604061255,1,-0.35347089833567114,0,0.4237481093274085,0,0.4566176976005684,0
10269,3.0,2.0,-0.04558511691221393,1.3747661,103.9030085,997500.0,6.0,0,0,0,1,0,0,0,0,0,0.0,-1.6935511987491538,1,0.8167565436632899,0,-0.22870597159431486,0,-1.1610391367152095,1,0.4867816903434421,0
10270,3.0,2.0,-0.07017328621800589,1.37241715,103.8876040216907,513300.0,36.0,0,0,0,1,0,0,0,0,0,0.0,-0.25870483402107103,0,-0.4381273491666833,0,-0.8506684422154048,1,-0.9425036124907422,1,-0.20321964364979292,0
10271,2.0,2.0,-0.05666086885175986,1.2887652,103.8488122,2541000.0,0.0,0,1,0,0,0,0,0,0,1,0.5,-1.1741838588606937,0,-0.8216141055121413,1,0.4770538378829099,0,0.6131455636552801,0,-0.9460079649430565,3
10272,3.0,2.0,-0.05429804177132339,1.29988105,103.88811428633838,2969400.0,0.0,0,1,0,0,0,0,0,0,0,-1.0,0.18633275976016414,0,0.2676323150935022,0,0.9742513817626433,0,-0.27232800486904274,0,0.97129082377585,0
10273,4.0,4.0,-0.03997340259617733,1.28715825,103.79213778715592,2428600.0,0.0,0,1,0,0,0,0,0,0,0,0.0,-1.243809190657335,0,0.559298298792865,0,1.6967706590110954,0,1.634596791697049,0,0.8921103428258065,0
10274,2.0,2.0,-0.07652338399667889,1.31269794714045,103.886776844129,1239000.0,7.0,0,1,0,0,0,0,0,0,1,-1.0,-0.9013278288468287,0,-0.47233508799562085,0,-0.9623982273569179,1,-0.3565046512369857,0,-0.046743931296135716,0
10275,2.0,1.0,-0.09239862844336139,1.3386555,103.86956677011077,1299900.0,1.0,0,1,0,0,0,0,0,0,0,0.0,-0.4591128836519441,0,-1.1492882353472276,1,0.004064414117170882,0,-0.1719635418918801,0,-0.0033831917282548026,0
10276,2.0,2.0,-0.08368570358425192,1.37934235,103.83673565324888,388500.0,42.0,0,0,0,1,0,0,0,0,0,0.0,1.2137768451916828,0,-0.17166706776232762,0,-0.19518703605186088,0,-0.3548858695760638,0,0.9788318219615684,0
10277,3.0,3.0,-0.04469905675705026,1.31466445,103.83108413127206,3934400.0,0.0,0,1,0,0,0,0,0,0,1,0.0,-0.4036007947870544,0,0.03718017982487036,0,-0.19891136222324465,0,-0.05217369898365352,0,0.16440401790397982,0
10278,3.0,2.0,-0.06699823732866939,1.30010805,103.84667445597408,2729000.0,0.0,0,1,0,0,0,0,0,0,0,0.0,-1.2381638934846344,0,-1.1690927157218756,4,-0.15608161125233125,0,-0.9473599574735082,1,-1.1232214223074393,4
10279,2.0,2.0,-0.07497277872514245,1.3383855,103.92019163329542,1186500.0,6.0,0,1,0,0,0,0,0,0,0,0.0,1.230712736709785,0,-0.567756675255289,1,-0.7259035154740484,1,-0.13311278202975255,0,1.7442431378119876,0
10280,3.0,2.0,-0.06537379371086932,1.4349279,103.8452818,1199100.0,0.0,0,1,0,0,0,0,0,0,0,-1.0,1.683277393387954,0,0.9103777236161713,0,0.08786175297330583,0,-0.5005762190590418,0,0.8562906014436442,0
10281,1.0,1.0,-0.09483529387006148,1.30120955,103.8470858524024,1323000.0,4.0,0,1,0,0,0,0,0,0,0,0.0,-1.17230209313646,0,-0.9350397658396712,4,-0.09649239251019105,0,-0.9149843242550686,1,-1.0346146936252478,4
10282,4.0,4.0,0.06413866563555438,1.33040515,103.94625253291744,2730000.0,21.0,0,0,0,0,0,0,1,0,0,0.0,0.2277316056933019,0,-0.7766039228424867,1,-0.02573019525389932,0,-0.6268411886109563,1,1.3822752248975034,0
10283,1.0,1.0,-0.09084802317182496,1.30010805,103.84667445597408,1700000.0,0.0,0,1,0,0,0,0,0,0,0,0.0,-1.2381638934846344,0,-1.1690927157218756,4,-0.15608161125233125,0,-0.9473599574735082,1,-1.1232214223074393,4
10284,1.0,1.0,-0.10672326761850745,1.29636395,103.857202171856,1542200.0,0.0,0,1,0,0,0,0,0,0,0,-1.0,-1.0866817526838335,0,-0.7333941474796182,5,-0.25663841787969316,0,0.29262679479272785,0,-1.343795619239703,6
10285,3.0,2.0,-0.04949854926418682,1.274708,103.84052804252131,924000.0,19.0,0,0,0,1,0,0,0,0,0,0.0,0.12517537372257334,0,-0.3175000596120088,0,-1.1169577634693444,1,0.836537432862513,0,-0.2748591264141177,0
10286,2.0,2.0,-0.08767297428248845,1.3159611,103.836848,2047500.0,0.0,0,1,0,0,0,0,0,0,1,-1.0,-1.0020022950933236,0,-0.6577770405945983,2,-0.6961089061029783,1,-0.6333163152546442,1,-0.059940678121142954,0
10287,2.0,2.0,-0.08922357955402488,1.3120762,103.8040548,1800800.0,0.0,0,1,0,0,0,0,0,0,1,-1.0,-0.23236011388180128,0,-0.1572638093080381,0,0.626026884738261,0,0.4383171442757061,0,0.3604699707326585,0
10288,2.0,2.0,-0.06219874482153282,1.40073445,103.91169582672772,630000.0,8.0,0,0,0,1,0,0,0,0,0,0.0,-0.7028015449401891,0,1.4360966571977383,0,-1.0480577292987445,3,-0.7919569180249981,2,-0.9931392036037966,1
10289,4.0,2.0,-0.02409815814949483,1.3403364999999998,103.8520144558447,1113000.0,36.0,0,0,0,1,0,0,0,0,0,0.5,-0.9050913602952958,0,-0.37691350073595303,0,-0.5825169578757732,1,-1.0687685820426565,1,0.39817496166125044,0
10290,3.0,3.0,-0.05503642523395979,1.3859375,103.8344656879244,2572800.0,0.0,0,1,0,0,0,0,0,0,0,0.0,1.1695553506721945,0,-1.1510886426540137,1,0.08972391605899771,0,0.33309633631577756,0,2.296621254915861,0
10291,4.0,4.0,0.08562562439827348,1.3884669,103.8386422,4315500.0,17.0,0,0,0,0,0,0,1,0,1,0.0,0.6812371452335879,0,-0.5911619702435092,1,-0.3683682030212062,0,0.017433912435991475,0,2.283424508090854,0
10292,2.0,2.0,-0.07652338399667889,1.3123637,103.80327091227252,2531600.0,0.0,0,1,0,0,0,0,0,0,1,0.5,-0.29634014850574186,0,-0.11405403394516957,0,0.6483728417665636,0,0.4593613058676921,0,0.20965000701829034,0
10293,4.0,2.0,-0.018486443833458228,1.37699505,103.94291172086996,942900.0,27.0,0,0,0,1,0,0,0,0,0,-1.0,-0.4995708467229656,0,0.08038995518773871,0,0.23497263674296473,0,0.6795156117530811,0,-1.1232214223074393,1
10294,3.0,3.0,-0.04233622967661379,1.3129422000000002,103.84155234754564,3393500.0,0.0,0,1,0,0,0,0,0,0,1,0.5,-1.042460258164345,0,-0.6955855940371082,2,-0.10580320793865028,0,0.2440633449650686,0,-0.4992038224392405,0
10295,2.0,1.0,-0.08929741790028853,1.35216195,103.95170789233066,388500.0,39.0,0,0,0,1,0,0,0,0,0,0.0,-1.1167900042715704,0,-0.42372409071239375,0,-1.1281307419834958,2,-0.6009406820362045,1,-0.054284929481854136,0
10296,1.0,1.0,-0.07652338399667889,1.27816925,103.8204779,472500.0,47.0,0,0,0,1,0,0,0,0,0,0.0,0.14022949951644179,0,0.649318664132174,0,-0.4037493016493521,0,-0.879371127714785,1,0.7394051295650087,0
